0,05;0,5519548933120777
0,1;0,5574361814603362
0,15000000000000002;0,5564835056347355
0,2;0,5545484034245458
0,25;0,5531154317195
0,3;0,5546230257646478
0,35;0,5537662003055367
0,39999999999999997;0,5578033058164529
0,44999999999999996;0,5560913103658723
0,49999999999999994;0,5557789326090379
0,5499999999999999;0,5540621311750118
0,6;0,5561794399629714
0,65;0,5533462429860044
0,7000000000000001;0,5533370176626284
0,7500000000000001;0,5543295702135795
0,8000000000000002;0,5543385676764455
0,8500000000000002;0,5524543877193003
0,9000000000000002;0,5547672081964475
0,9500000000000003;0,5560861887795812
1,0000000000000002;0,5523578931121029
